label,score,sentence
environmental,0.8957182168960571,The rates at which electricity is available from a customers local electric utility company is subject to change and any changes in such rates may affect the relative benefits of our energy storage products.
environmental,0.9958035349845886,"Factors that could influence these rates include the effect of energy conservation initiatives that reduce electricity consumption, construction of additional power generation plants (including nuclear, coal, or natural gas), and technological developments by others in the electric power industry."
environmental,0.8816967010498047,"Further, the local electric utility may impose departing load, standby, or other charges on our customers in connection with their acquisition of our energy storage products, the amounts of which are outside of our control and which may have a material impact on the overall economic benefit of our energy storage products to and cost analysis for our customers of our energy storage products."
environmental,0.9381288290023804,Changes in the rates offered by local electric utilities and/or in the applicability or amounts of charges and other fees imposed by such utilities on customers acquiring our energy storage products has and could in the future adversely affect the demand for our energy storage products.
environmental,0.7577301859855652,"Our business depends on the overall demand for our solutions, services, and digital application offerings and on the economic health and willingness of our customers and potential customers to make capital commitments to purchase our energy storage solutions, services, and digital applications."
environmental,0.984253466129303,"An increase in interest rates or a reduction in the availability of tax equity, project debt capital, or project financing in the global financial markets could make it difficult for end customers to finance the cost of a battery energy storage system and could reduce the demand for our energy storage solutions."
environmental,0.8404943943023682,Many end users depend on financing to fund the initial capital expenditure required to purchase our energy storage solutions as a result of the significant up-front costs.
environmental,0.996896505355835,"As a result, an increase in interest rates or a reduction in the supply of project debt, project finance, or tax equity financing could reduce the number of customer projects that receive financing or otherwise make it difficult for our customers or their customers to secure the financing necessary to construct a renewable energy system on favorable terms, or at all, and thus lower demand for our products, which could limit our growth or reduce our net sales."
environmental,0.9973135590553284,"In addition, we believe that a significant percentage of end-users construct renewable energy storage systems as an investment, funding a significant portion of the initial capital expenditure with financing from third parties."
environmental,0.9652593731880188,"An increase in interest rates could lower an investors return on investment, increase equity requirements, or make alternative investments more attractive relative to our energy storage solutions and, in each case, could cause these end users to seek alternative investments, which would have an adverse impact to our business and results of operations."
environmental,0.9962900876998901,"Revenue from any projects we support may be adversely affected if there is a decline in public acceptance or support of renewable energy, or regulatory agencies, local communities, or other third parties delay, prevent, or increase the cost of constructing and operating customer projects."
environmental,0.9976032376289368,"Certain persons, associations, and groups could oppose renewable energy projects in general or our customers projects specifically, citing, for example, misuse of water resources, landscape degradation, land use, food scarcity or price increase, and harm to the environment."
environmental,0.9970199465751648,"Moreover, regulation may restrict the development of renewable energy plants or facilities in certain areas."
environmental,0.9978165626525879,"Severe weather events, including the effects of climate change, are inherently unpredictable and may have a material adverse effect on our financial results and financial condition."
environmental,0.9977059364318848,"Our business, including our customers and suppliers, may be exposed to severe weather events and natural disasters, such as tornadoes, tsunamis, tropical storms (including hurricanes), earthquakes, windstorms, hailstorms, heat waves, floods, droughts, severe thunderstorms, wildfires, and other fires, which could cause operating results to vary significantly from one period to the next."
environmental,0.9967613816261292,The incidence and severity of severe weather conditions and other natural disasters are inherently unpredictable.
environmental,0.9979389309883118,"Climate change is increasing and is expected to continue to increase the frequency and severity of certain natural events, such as tornadoes, hurricanes, wildfires, flooding, droughts, hail and ice, extreme temperatures, wind and thunderstorm events as well as subsequent events such as landslides in certain geographies."
environmental,0.9973022937774658,"Climate change may also result in chronic physical changes, such as changes to temperature or precipitation patterns or rising sea levels that may also adversely impact the suitability of certain project sites, decrease the availability of water or otherwise disrupt our supply chain and operations, or otherwise adversely impact our business."
environmental,0.9980112314224243,"Evolving market conditions, shift in global policy on climate change, and the increase in frequency and impact of extreme weather events on critical infrastructure globally as a result of climate change have the potential to disrupt our business, the business of our suppliers and the business of our customers, and may cause us to experience higher attrition, losses and additional costs to maintain or resume operations."
environmental,0.9975032210350037,"Additionally, climate change may adversely impact the demand, price, and availability of insurance that may be available to us and to our customers at project sites."
environmental,0.9980986714363098,"While we may take various actions to mitigate our business risks associated with climate change, this may require us to incur substantial costs and may not be successful, due to, among other things, the uncertainty associated with the longer-term projections associated with managing climate risks."
environmental,0.9960047602653503,"Increasing attention to, and evolving expectations regarding, ESG matters may impact our business and reputation."
environmental,0.9954215884208679,Companies across industries are facing increasing scrutiny from a variety of stakeholders related to their ESG and sustainability practices.
environmental,0.9946438074111938,"Expectations regarding voluntary ESG initiatives and disclosures may result in increased costs (including but not limited to increased costs related to compliance, stakeholder engagement, contracting, and insurance), changes in demand for certain products, enhanced compliance or disclosure obligations, or other impacts to our business, financial condition, or results of operations."
environmental,0.9940167665481567,"While we have in past engaged, and expect in future to continue to engage, in voluntary initiatives (such as voluntary disclosures, certifications, or goals, among others) to improve the ESG profile of our Company and/or products or to respond to stakeholder expectations, such initiatives may be costly and may not have the desired effect."
environmental,0.9954090714454651,"Expectations around the Companys management of ESG matters continues to evolve rapidly, in many instances due to factors that are out of our control."
environmental,0.9931608438491821,"If we fail to, or are perceived to fail to, comply with or advance certain ESG initiatives (including the timeline and manner in which we complete such initiatives), we may be subject to various adverse impacts, including reputational damage and potential stakeholder engagement and/or litigation, even if such initiatives are currently voluntary."
environmental,0.9962607026100159,"For example, there have been increasing allegations of greenwashing against companies making significant ESG claims due to a variety of perceived deficiencies in disclosure, methodology, or performance, including as stakeholder perceptions of sustainability continue to evolve."
environmental,0.9970458149909973,"Companies, such as us, involved in the energy transition may be especially impacted by such criticisms, due to our efforts to position our business plan focusing on helping customers achieve sustainability-related goals and objectives."
environmental,0.9976698756217957,"We expect there will likely be increasing levels of regulation, disclosure-related and otherwise, with respect to ESG matters."
environmental,0.9980759620666504,"For example, various policymakers, such as the SEC, the European Union, and the State of California, have adopted, or are considering adopting rules to require companies to provide significantly expanded climate-or other sustainability-related disclosures, which may require us to incur significant additional costs to comply, including the implementation of significant additional internal controls processes and procedures, and impose increased oversight obligations on our management and board of directors."
environmental,0.9963249564170837,"Simultaneously, there are efforts by some stakeholders to reduce companies efforts on certain ESG-related matters."
environmental,0.994611382484436,"Both advocates and opponents to certain ESG matters are increasingly resorting to a range of activism forms, including media campaigns and litigation, to advance their perspectives."
environmental,0.9015192985534668,"Material breaches could also include denial of service attacks resulting in disruption to our or our suppliers supply chain systems, or targeted attacks against the control plane of remotely serviced battery energy storage systems within our customers environments, resulting in operational disruption to energy storage or physical damage to batteries."
environmental,0.9280281662940979,"Risk Factors Related to Legal, Regulatory, and Compliance Matters Existing electric utility industry policies and regulations, and any subsequent changes or new related policies and regulations, may present technical, regulatory, and economic barriers to the purchase and use of energy storage solutions or our digital offerings that may significantly reduce demand for our offerings or harm our ability to compete."
environmental,0.9699966907501221,"Federal, state, local, and foreign government regulations and policies concerning the broader electric utility industry, as well as internal policies and regulations promulgated by electric utilities and organized electric markets with respect to fees, practices, and rate design, can influence the market for energy storage products and services."
environmental,0.9966990351676941,"For example, changes in fee structures, electricity pricing structures, regional market rules, system permitting, interconnection, and operating requirements can deter purchases of renewable energy products, including energy storage solutions, by reducing anticipated revenues or increasing costs or regulatory burdens for would-be system purchasers."
environmental,0.9956438541412354,"Among other requirements, PURPA mandates that electric utilities buy the output of certain renewable generators below established capacity thresholds."
environmental,0.9931437969207764,"FERCs PURPA reforms include modifications (1) to how regulators and electric utilities may establish avoided cost rates for new contracts; (2) that reduce from 20 MW to 5 MW, the capacity threshold above which there is a rebuttable presumption that a renewable-energy qualifying facility has nondiscriminatory market access, thereby removing the requirement for certain utilities to purchase its output; (3) that require regulators to establish criteria for determining when an electric utility incurs a legally enforceable obligation to purchase from a PURPA facility; and (4) that reduce barriers for third parties to challenge PURPA eligibility."
environmental,0.9936582446098328,"In general, FERCs PURPA 2020 reforms have the potential to reduce prices for the output from certain new renewable generation projects while also narrowing the scope of PURPA eligibility for new projects."
environmental,0.7578508853912354,"These effects could reduce opportunities for PURPA-eligible battery energy storage products, which could have a material adverse effect our business, prospects, financial condition, and results of operations."
environmental,0.9823834896087646,"FERC is also taking steps to encourage the integration of new forms of generation into the electric grid and remove barriers to grid access, which could have positive impacts on the energy storage industry."
environmental,0.9813318252563477,"Any changes to government, utility, or electric market regulations or policies that favor electric utilities or other market participants could reduce the competitiveness of battery energy storage products or our digital offerings and cause a significant reduction in demand for our products and services and adversely impact our growth."
environmental,0.9972001314163208,"Our business and customer demand for our offerings depends in part on government incentives and the reduction, elimination, or expiration of government incentives for, or regulations mandating the use of, renewable energy could reduce customer demand for energy storage solutions and lead to a loss of customers, which could lead to adverse effects to our business, operating results, and cash flows."
environmental,0.9977446794509888,"Federal, state, local, and foreign government bodies provide incentives to owners, end users, distributors, system integrators, and manufacturers of renewable energy products to promote renewable electricity in the form of rebates, tax credits, and other financial incentives."
environmental,0.9962418079376221,"The reduction, elimination, or expiration of government incentives for grid-connected electricity may negatively affect the competitiveness of our offerings relative to conventional renewable sources of electricity and could harm or halt the growth of our industry and our business."
environmental,0.9970434308052063,"These subsidies and incentives may expire on a particular date, end when the allocated funding is exhausted or be reduced or terminated as renewable energy adoption rates increase or as a result of legal challenges, the adoption of new statutes or regulations or changes to existing regulations, or the passage of time."
environmental,0.9928067922592163,"In August 2022, the United States passed the IRA, which includes a number of government incentives that support the adoption of energy storage products and services and are anticipated to benefit the Company and its operations."
environmental,0.9867613315582275,"As discussed above, before the enactment of the IRA, the Section 48 ITC did not apply to standalone energy storage projects."
environmental,0.9878650307655334,The IRA added Section 48(a)(3)(A)(ix) to create an ITC for standalone energy storage technology with a minimum capacity of 5 kWh.
environmental,0.7374173402786255,"Energy storage installations that are placed in service after December 31, 2022 and begin construction prior to January 1, 2025, are entitled to the existing ITC under Section 48(a)."
environmental,0.598729133605957,"To qualify for the ITC bonus rate of 30%, an energy storage project will need to satisfy the prevailing wage and apprenticeship requirements."
environmental,0.9974842071533203,"The existing energy ITC as well as the Production Tax Credit for renewable energy projects will be replaced by a Clean Electricity Investment Tax Credit (CEITC) or tech neutral regime, which is available for any investment in a qualified storage facility that is placed in service after calendar year 2024 (prevailing wage and apprenticeship requirements will still apply)."
environmental,0.9979962110519409,"The international markets in which we operate or may operate in the future have or may in the future put in place policies to promote renewable energy, including energy storage."
environmental,0.995830237865448,"There is no assurance that these governments will continue to provide sufficient incentives and support to the energy storage industry and that the industry in any particular country will not suffer significant downturns in the future as the result of changes in public policies or government interest in renewable energy, any of which would adversely affect demand for our energy storage solutions and services."
environmental,0.9931358098983765,"For example, in May 2024, the Biden administration announced a significant shift in the tariff framework for the energy storage industry."
environmental,0.9874087572097778,"If the price of energy storage systems increases, the use of energy storage systems could become less economically feasible and could reduce our gross margins or reduce the demand for energy storage solutions."
environmental,0.6593130826950073,"Such outcomes could adversely affect the amount or timing of our revenues, results of operations or cash flows, and continuing uncertainty could cause sales volatility, price fluctuations or supply shortages or cause our customers to advance or delay or cancel entirely their purchase of our energy storage solutions."
environmental,0.9965568780899048,"In particular, in the United States, there have been multiple significant changes recently proposed or enacted to the taxation of business entities (including the passing of the IRA and subsequent issuance of guidance thereto), including, among other things, implementing a 15% corporate minimum tax on book income of certain large corporations, a 1% excise tax on net stock repurchases after December 31, 2022, and several tax incentives to promote clean energy."
environmental,0.9963668584823608,"We may incur obligations, liabilities, or costs under environmental, health, and safety laws, which could have an adverse impact on our business, financial condition, and results of operations."
environmental,0.9979522228240967,"We are required to comply with federal, state, local, and foreign laws and regulations regarding the protection of the environment, health, and safety."
environmental,0.9979075193405151,"We have in the past and may in the future incur expenses, or be subject to liability, related to the transportation, storage, or disposal of lithium-ion batteries, or other materials used in our products, including potential permitting obligations, operational requirements, or liabilities associated with the generation, handling, transport or disposal of hazardous materials or hazardous wastes, or associated with air emissions, greenhouse gas emissions, water quality discharges, or other environmental criteria."
environmental,0.9969260096549988,"Liability under these laws and regulations can be imposed on a joint and several basis and without regard to fault or the legality of the activities giving rise to the claim, including related to past or present contamination of the soil or groundwater associated with leased or owned real property."
environmental,0.9742920994758606,"In addition, future developments such as more aggressive enforcement policies or the discovery of presently unknown environmental conditions may require expenditures that could have an adverse effect on our business, financial condition, and results of operations."
environmental,0.9978280663490295,"Additionally, most existing environmental laws and regulations preceded the introduction of energy storage technology and were adopted to apply to technologies existing at the time, namely large coal, oil, or gas-fired power plants."
environmental,0.9813970327377319,"In addition, future developments such as more aggressive enforcement policies or the discovery of presently unknown environmental conditions may require unforeseen expenditures."
environmental,0.9506920576095581,"We have been and continue to be subject to claims, lawsuits, government investigations, including the ongoing SEC investigation, and other regulatory or legal proceedings that arise out of our operations and business and that cover a wide range of matters, including, among others, intellectual property matters, commercial and contract disputes, insurance and property damage claims, labor and employment claims, personal injury claims, product liability claims, environmental claims, and warranty claims."
environmental,0.9815319776535034,"As a result, the Continuing Equity Owners, and any of our directors nominated by them that are not employed by us or our subsidiaries, are not prohibited from operating or investing in competing us in the energy storage business, including as a result of acquiring a company that operates an energy storage business."
environmental,0.9726719856262207,"The corporate office space in Arlington is ISO 9001 and ISO certified and the testing facility in Erlangen is ISO 9001, ISO , and ISO certified (quality, environmental and safety certifications, respectively)."
environmental,0.9712778329849243,"From time to time, we may be involved in legal proceedings relating to claims that arise out of our operations and business that cover a wide range of matters, including, but not limited to, intellectual property matters, commercial and contract disputes, insurance and property damage claims, labor and employment claims, personal injury claims, product liability claims, environmental claims and warranty claims."
environmental,0.9741343855857849,"Total Revenue We generate revenue from battery-based energy storage solutions, service agreements with customers to provide operational services related to battery-based energy storage solutions, and from digital application contracts."
environmental,0.9930603504180908,We derive the majority of our revenue from selling battery-based energy storage solutions.
environmental,0.9025377035140991,"Our revenue from selling battery-based energy storage solutions is affected by volume fulfilled, which is dependent on customer schedules and demand, changes in price, which is primarily dependent on the cost of lithium-ion energy storage hardware, and mix of products and solutions purchased by our customers."
environmental,0.9969936609268188,"The utility-scale battery storage industry as a whole is witnessing unprecedented growth, fueled by global transitions toward renewable energy, heightened focus on grid resilience, and supportive regulatory frameworks."
environmental,0.9978629946708679,Deployment of renewable energy resources has accelerated over the last decade.
environmental,0.9980555772781372,"Industry-wide, the push for decarbonization is creating increasing demand for grid-scale energy storage, which is critical to enabling the integration of variable renewable energy sources, reducing the intermittency and volatility of renewable energy generation, and meeting ambitious net-zero targets."
environmental,0.9545609354972839,Our revenue growth is directly tied to the continued adoption of energy storage solutions by our customers.
environmental,0.9849224090576172,One factor that impacts this continued adoption of energy storage solutions is the cost of lithium-ion energy storage hardware.
environmental,0.9630063772201538,The cost of lithium-ion energy storage hardware has declined significantly in the aggregate in the last decade and has resulted in a large addressable market today.
environmental,0.9858550429344177,"The market for energy storage continues to rapidly evolve and while we believe lithium-ion battery pack costs will continue to decline over the long term, there is no guarantee that they will decline or decline at the rates we expect."
environmental,0.9860003590583801,"Overall, we believe Fluence is well-positioned to continue to capitalize on the utility-scale battery storage market as we continue to deliver solutions that address the complex needs of a transforming energy landscape."
environmental,0.9977403879165649,"However, there is no guarantee that the deployment of renewable energy will occur at the rate estimated by BloombergNEF or that such renewable energy will rely on lithium-ion battery technology for energy storage."
environmental,0.9939373731613159,"Macroeconomic uncertainties, supply chain disruptions, geo-political conflicts, government regulations and incentives, and other factors could result in fluctuations in demand for and deployment of renewable energy resources, adversely affecting our revenue and ability to generate profits in the future."
environmental,0.9965481162071228,"Electricity demand is expected to be driven primarily by new data centers, artificial intelligence, new manufacturing facilities, and sector-wide electrification."
environmental,0.9777402877807617,We believe that such increase in electricity demand will cause an increase in demand for our energy storage solutions globally.
environmental,0.6551114320755005,"Fluence served as the energy storage technology provider and designed and installed portions of the facility, which was completed in fiscal year 2021."
environmental,0.7427117228507996,"Pipeline is monitored by management to understand the anticipated growth of our Company and our estimated future revenue related to customer contracts for our battery-based energy storage products and solutions, services, and digital software."
environmental,0.9259551167488098,"Revenue Recognition-Sale of Energy Storage Products and Solutions The Company enters into contracts with utility companies, developers, and commercial and industrial customers to design and build battery-based energy storage products."
environmental,0.9464927315711975,"Description of the Matter Revenue Recognition Transfer of Control As described in Notes 2 and 3 to the consolidated financial statements, the Company recognized $2,648 million of revenue from the sale of battery-based energy storage solutions."
environmental,0.8464948534965515,"As of September 30, 2024, the Companys revenue was generated primarily from sale of energy storage products and solutions, providing operational services related to energy storage products, and digital applications."
environmental,0.603060781955719,We may refer to our energy storage products as energy storage solutions throughout these consolidated financial statements and use this term interchangeably as it is more reflective of the full offering available and provided to our customers.
environmental,0.9818755984306335,"Revenue from Sale of Energy Storage Products and Solutions: The Company enters into contracts with utility companies, developers, and commercial and industrial customers to design and build battery-based energy storage products."
environmental,0.9543264508247375,Revenue from Services: The Company also enters into long-term service agreements with customers to provide operational services related to battery-based energy storage products and solutions.
environmental,0.9697966575622559,The Company accounts for the services as separate performance obligations from the battery-based energy storage products and solutions.
environmental,0.8901318907737732,"Fluence Mosaic is an intelligent bidding software for utility-scale storage and renewable assets, helping to enable customers to optimize asset trading in wholesale electricity markets."
environmental,0.9927411079406738,"Fluence Nispera is an asset performance management software that helps customers monitor, analyze, forecast, and optimize the performance of their renewable energy assets."
environmental,0.9853772521018982,"Fluence Nispera is an AI-driven utility-scale asset performance management platform that supports portfolios of energy storage, solar, and wind assets."
environmental,0.9391340017318726,"Business Combination During April 2022, the Company entered into a share sale purchase agreement and acquired all outstanding shares, the assets and assumed the liabilities of Nispera AG (Nispera), a Zurich based provider of artificial intelligence (AI) and machine learning-enabled SaaS targeting the renewable energy sector."
environmental,0.995859682559967,"Nisperas advanced technology helps customers monitor, analyze, forecast, and optimize the performance and value of renewable energy assets."
environmental,0.9135055541992188,"Legal Contingencies From time to time, the Company may be involved in litigation, government investigations, and other regulatory or legal proceedings relating to claims that arise out of our operations and businesses and that cover a wide range of matters, including, but not limited to, intellectual property matters, commercial and contract disputes, insurance and property damage claims, labor and employment claims, torts and personal injury claims, product liability claims, environmental claims, and warranty claims."
environmental,0.7372033596038818,"Fluence served as the energy storage technology provider designed and installed portions of the facility, which was completed in fiscal year 2021."
environmental,0.940769374370575,The Company also signs consortium agreements to partner with affiliates to deliver battery-based energy storage products and related service contracts to external customers.
