label,score,sentence
environmental,0.996970534324646,"However, there is no guarantee that the deployment of renewable energy will occur at the rate estimated by BloombergNEF."
environmental,0.9917699098587036,"Inflationary pressures, supply chain disruptions, geo-political stresses such as the Russia-Ukraine conflict, and other factors could result in fluctuations in demand for and deployment of renewable energy resources, adversely affecting our revenue and ability to generate profits in the future."
environmental,0.5298561453819275,"Competition The market for our products is competitive, and we may face increased competition as new and existing competitors introduce energy storage solutions and components."
environmental,0.9584112167358398,"Total Revenue We generate revenue from the sale of energy storage products, service agreements with customers to provide operational services related to battery-based energy storage products, and from digital application contracts."
environmental,0.8039737343788147,"When we sell a battery-based energy storage product, we enter into a contract with our customers covering the price, specifications, delivery dates and warranty for the products being purchased, among other things."
environmental,0.6848102807998657,Our revenue growth is dependent on continued growth in the amount of battery-based energy storage products projects constructed each year and our ability to increase our share of demand in the geographic regions where we currently compete and plan to compete in the future as well as our ability to continue to develop and commercialize new and innovative products that address the changing technology and performance requirements of our customers.
environmental,0.898348331451416,Pipeline is monitored by management to understand the anticipated growth of our Company and our estimated future revenue related to customer contracts for our battery-based energy storage products and services.
environmental,0.9525467753410339,"Our revenue was generated primarily from sale of battery-based energy storage products, providing operational services related to energy storage products, and providing digital applications and solutions."
environmental,0.9667242765426636,"Sale of Energy Storage Products The Company enters into contracts with utility companies, developers, and C&I customers to design and build battery-based energy storage products."
environmental,0.9596254229545593,The Company also enters into long-term service agreements with customers to provide operational services related to purchased battery-based energy storage products.
environmental,0.9708489775657654,Contracts involving the Fluence Trading Platform are generally entered into with commercial entities that control utility-scale storage and renewable generation assets.
environmental,0.9895205497741699,Fluence Trading Platform arrangements consist of a promise to provide access to proprietary cloud-based Software-as-a-Service (SaaS) to promote enhanced financial returns on the utility-scale storage and renewable generation assets.
environmental,0.9887464642524719,"In April 2022, Fluence Energy, LLC acquired Nispera, which is a Zurich-based provider of artificial intelligence (AI) and machine learning-enabled software-as-a-service (SaaS) targeting the renewable energy sector."
environmental,0.9823236465454102,These advances are recovered through the receipt of goods and services mainly used in the production of battery-based energy storage products.
environmental,0.9844456315040588,"Revenue from Sale of Energy Storage Products: The Company enters into contracts with utility companies, developers, and commercial and industrial customers to design and build battery-based energy storage products."
environmental,0.9561476111412048,Revenue from Services: The Company also enters into long-term service agreements with customers to provide operational services related to battery-based energy storage products.
environmental,0.9934896230697632,"In April 2022, the Company acquired Nispera AG, a Zurich based provider of artificial intelligence (AI) and machine learning-enabled Software-as-a-Service (SaaS) targeting the renewable energy sector."
environmental,0.9708489775657654,Contracts involving the Fluence Trading Platform are generally entered into with commercial entities that control utility-scale storage and renewable generation assets.
environmental,0.9890490770339966,Fluence Trading Platform arrangements consist of a promise to provide access to proprietary cloud-based Software-as-a-Service to promote enhanced financial returns on the utility-scale storage and renewable generation assets.
environmental,0.6999317407608032,"The Company has three suppliers of battery modules, which is a major component of energy storage products, accounting for approximately 64%, 28% and 8% of battery module purchases in the fiscal year ended September 30, 2022, respectively."
environmental,0.8994832634925842,"Business Combination During April 2022, the Company entered into a share sale purchase agreement and acquired all outstanding shares, the assets and assumed the liabilities of Nispera AG (Nispera), a Zurich based provider of artificial intelligence (AI) and machine learning-enabled software-as-a-service (SaaS) targeting the renewable energy sector."
environmental,0.995859682559967,"Nisperas advanced technology helps customers monitor, analyze, forecast, and optimize the performance and value of renewable energy assets."
environmental,0.9972857236862183,"On August 16, 2022, the US enacted the Inflation Reduction Act of 2022, which, among other things, implements a 15% minimum tax on book income of certain large corporations effective in 2024, a 1% excise tax on net stock repurchases after December 31, 2022 and several tax incentives to promote clean energy."
environmental,0.7372033596038818,"Fluence served as the energy storage technology provider designed and installed portions of the facility, which was completed in fiscal year 2021."
