label,score,sentence
environmental,0.9976174235343933,"Certain persons, associations and groups could oppose renewable energy projects in general or our customers projects specifically, citing, for example, misuse of water resources, landscape degradation, land use, food scarcity or price increase, and harm to the environment."
environmental,0.9967468976974487,"Moreover, regulation may restrict the development of renewable energy plants in certain areas."
environmental,0.9967009425163269,"In order to develop a renewable energy project, our customers are typically required to obtain, among other things, environmental impact permits or other authorizations and building permits, which in turn require environmental impact studies to be undertaken and public hearings and comment periods to be held during which any person, association, or group may oppose a project."
environmental,0.9978165626525879,"Severe weather events, including the effects of climate change, are inherently unpredictable and may have a material adverse effect on our financial results and financial condition."
environmental,0.9976961016654968,"Our business, including our customers and suppliers, may be exposed to severe weather events and natural disasters, such as tornadoes, tsunamis, tropical storms (including hurricanes), earthquakes, windstorms, hailstorms, severe thunderstorms, wildfires, and other fires, which could cause operating results to vary significantly from one period to the next."
environmental,0.9967613816261292,The incidence and severity of severe weather conditions and other natural disasters are inherently unpredictable.
environmental,0.9976975321769714,"Climate change is anticipated to increase the occurrence of certain natural events, such as an increase in the frequency or severity of wind and thunderstorm events, and tornado or hailstorm events; more frequent wildfires and subsequent landslides in certain geographies; higher incidence of deluge flooding; and the potential for an increase in severity of the hurricane events due to higher sea surface temperatures."
environmental,0.9974986910820007,"Climate change may also result in chronic physical changes, such as changes to temperature or precipitation patterns or rising sea levels that may also adversely impact the suitability of certain project sites or otherwise adversely impact our business."
environmental,0.9980112314224243,"Evolving market conditions, shift in global policy on climate change, and the increase in frequency and impact of extreme weather events on critical infrastructure globally as a result of climate change have the potential to disrupt our business, the business of our suppliers and the business of our customers, and may cause us to experience higher attrition, losses and additional costs to maintain or resume operations."
environmental,0.9975032210350037,"Additionally, climate change may adversely impact the demand, price, and availability of insurance that may be available to us and to our customers at project sites."
environmental,0.9980986714363098,"While we may take various actions to mitigate our business risks associated with climate change, this may require us to incur substantial costs and may not be successful, due to, among other things, the uncertainty associated with the longer-term projections associated with managing climate risks."
environmental,0.9960047602653503,"Increasing attention to, and evolving expectations regarding, ESG matters may impact our business and reputation."
environmental,0.9954215884208679,Companies across industries are facing increasing scrutiny from a variety of stakeholders related to their ESG and sustainability practices.
environmental,0.9946247935295105,"Expectations regarding voluntary ESG initiatives and disclosures may result in increased costs (including but not limited to increased costs related to compliance, stakeholder engagement, contracting and insurance), changes in demand for certain products, enhanced compliance or disclosure obligations, or other impacts to our business, financial condition, or results of operations."
environmental,0.9946106672286987,"While we have in past, and expect in future to continue, engaged in voluntary initiatives (such as voluntary disclosures, certifications, or goals, among others) to improve the ESG profile of our Company and/or products or to respond to stakeholder expectations, such initiatives may be costly and may not have the desired effect."
environmental,0.995817244052887,"Expectations around companys management of ESG matters continues to evolve rapidly, in many instances due to factors that are out of our control."
environmental,0.9931608438491821,"If we fail to, or are perceived to fail to, comply with or advance certain ESG initiatives (including the timeline and manner in which we complete such initiatives), we may be subject to various adverse impacts, including reputational damage and potential stakeholder engagement and/or litigation, even if such initiatives are currently voluntary."
environmental,0.9959558248519897,"For example, there have been increasing allegations of greenwashing against companies making significant ESG claims due to a variety of perceived deficiencies in performance, including as stakeholder perceptions of sustainability continue to evolve."
environmental,0.9970458149909973,"Companies, such as us, involved in the energy transition may be especially impacted by such criticisms, due to our efforts to position our business plan focusing on helping customers achieve sustainability-related goals and objectives."
environmental,0.9976698756217957,"We expect there will likely be increasing levels of regulation, disclosure-related and otherwise, with respect to ESG matters."
environmental,0.9963249564170837,"Simultaneously, there are efforts by some stakeholders to reduce companies efforts on certain ESG-related matters."
environmental,0.994611382484436,"Both advocates and opponents to certain ESG matters are increasingly resorting to a range of activism forms, including media campaigns and litigation, to advance their perspectives."
environmental,0.6019570827484131,"Despite our implementation of reasonable security measures designed to prevent cybersecurity risks and threats, we are vulnerable to potential harm and damages from computer viruses, natural disasters, fire, power loss, telecommunications failures, personnel misconduct or theft, human error, unauthorized access, physical or electronic security breaches, cyber-attacks (including malicious and destructive code, phishing attacks, ransomware, and denial of service attacks), and other similar disruptions."
environmental,0.7988671660423279,"Our Continuing Equity Owners are not restricted from competing with us in the energy storage business, including as a result of acquiring a company that operates an energy storage business."
environmental,0.9178816676139832,"The Companys controls related to its estimate at completion (EAC), which is used in the Companys percentage of completion (POC) accounting for its battery energy storage solutions were not effective."
environmental,0.9726719856262207,"The corporate office space in Arlington is ISO 9001 and ISO certified and the testing facility in Erlangen is ISO 9001, ISO , and ISO certified (quality, environmental and safety certifications, respectively)."
environmental,0.9866381883621216,"From time to time, we may be involved in litigation relating to claims that arise out of our operations and businesses and that cover a wide range of matters, including, among others, intellectual property matters, contract disputes, insurance and property damage claims, employment claims, personal injury claims, product liability claims, environmental claims and warranty claims."
environmental,0.6551114320755005,"Fluence served as the energy storage technology provider and designed and installed portions of the facility, which was completed in fiscal year 2021."
environmental,0.5311435461044312,"To date, we do not believe that this incident has impacted the markets adoption of our energy storage products and solutions."
environmental,0.917275071144104,"We are currently not able to estimate the impact, if any, that this incident may have on our reputation or financial results, or on market adoption of our energy storage products and solutions."
environmental,0.9882153272628784,Lithium-ion Battery Cost Our revenue growth is directly tied to the continued adoption of energy storage products and solutions by our customers.
environmental,0.9645368456840515,The cost of lithium-ion energy storage hardware has declined significantly in the last decade and has resulted in a large addressable market today.
environmental,0.983074963092804,"The market for energy storage is rapidly evolving, and while we believe costs will continue to decline over the long term, there is no guarantee that they will decline at all or decline at the rates we expect."
environmental,0.9972580671310425,"Increasing Deployment of Renewable Energy Deployment of renewable energy resources has accelerated over the last decade, and solar and wind have become a low-cost energy source."
environmental,0.9971190690994263,BloombergNEF estimates that renewable energy is expected to represent 70% of all new global capacity installations over the next ten years.
environmental,0.996037483215332,Energy storage is critical to reducing the intermittency and volatility of renewable energy generation.
environmental,0.9977403879165649,"However, there is no guarantee that the deployment of renewable energy will occur at the rate estimated by BloombergNEF or that such renewable energy will rely on lithium-ion battery technology for energy storage."
environmental,0.9940027594566345,"Inflationary pressures, supply chain disruptions, geo-political conflicts, government regulations and incentives, and other factors could result in fluctuations in demand for and deployment of renewable energy resources, adversely affecting our revenue and ability to generate profits in the future."
environmental,0.9631699323654175,"Our energy storage products and solutions, services, and digital applications are highly specialized and specific to the clean energy industry."
environmental,0.9670717716217041,"There is a rising demand for energy storage products and solutions globally, and with that growing demand, we see increasing numbers of new entrants and potential entrants in the energy storage space."
environmental,0.9980315566062927,"Government Regulation and Compliance Governments across the globe have announced and implemented various policies, regulation and legislation to support the transition from fossil fuels to low-carbon forms of energy and to support and accelerate adoption of clean and/or reliable distributed generation technologies."
environmental,0.9981065988540649,"For example, in August 2022, the United States passed the Inflation Reduction Act of 2022 (the IRA), which consists of a number of provisions aimed directly at confronting the climate change crisis."
environmental,0.987924337387085,"Among other things, the IRA introduced an investment tax credit (ITC) for standalone energy storage and it contains provisions with incentives for grid modernization equipment including domestic battery cell manufacturing, battery module manufacturing and its components, as well as various upstream applications."
environmental,0.9462845325469971,"Total Revenue We generate revenue from energy storage products and solutions, service agreements with customers to provide operational services related to battery-based energy storage products, and from digital application contracts."
environmental,0.5514951944351196,We derive the majority of our revenues from selling energy storage products and solutions.
environmental,0.8064436316490173,"When we sell a battery-based energy storage product and solution, we enter into a contract with our customers covering the price, specifications, delivery dates and warranty for the products being purchased, among other things."
environmental,0.6760799884796143,Our revenue growth is dependent on continued growth in the amount of battery-based energy storage products and solutions projects constructed each year and our ability to increase our share of demand in the geographic regions where we currently compete and plan to compete in the future as well as our ability to continue to develop and commercialize new and innovative products that address the changing technology and performance requirements of our customers.
environmental,0.741302490234375,"Pipeline is monitored by management to understand the anticipated growth of our Company and our estimated future revenue related to customer contracts for our battery-based energy storage products and solutions, services and digital software."
environmental,0.966128408908844,The expansion of sales of our battery-based energy storage products and solutions was primarily driven by increased volumes of Gen6 solutions sold across all regions.
environmental,0.939143717288971,"Revenue Recognition-Sale of Energy Storage Products The Company enters into contracts with utility companies, developers, and commercial and industrial customers to design and build battery-based energy storage products."
environmental,0.846177339553833,"As of September 30, 2023, the Companys revenue was generated primarily from sale of energy storage products and solutions, providing operational services related to energy storage products, and digital applications."
environmental,0.9818755984306335,"Revenue from Sale of Energy Storage Products and Solutions: The Company enters into contracts with utility companies, developers, and commercial and industrial customers to design and build battery-based energy storage products."
environmental,0.9561476111412048,Revenue from Services: The Company also enters into long-term service agreements with customers to provide operational services related to battery-based energy storage products.
environmental,0.8946194648742676,"Fluence Mosaic is an intelligent bidding software for utility-scale storage and renewable assets, enabling customers to optimize asset trading in wholesale electricity markets."
environmental,0.995195209980011,"Fluence Nispera helps customers monitor, analyze, forecast, and optimize the performance and value of renewable energy assets."
environmental,0.9926349520683289,"Its flagship offering is an AI-driven utility-scale asset performance management platform that supports portfolios of energy storage, solar, and wind assets."
environmental,0.7641840577125549,"The following discusses certain potential loss contingencies as of September 30, 2023: 2021 Overheating Event at Customer Facility On September 4, 2021, a 300 MW energy storage facility owned by one of our customers experienced an overheating event."
environmental,0.7372033596038818,"Fluence served as the energy storage technology provider designed and installed portions of the facility, which was completed in fiscal year 2021."
environmental,0.9178816676139832,"The Companys controls related to its estimate at completion (EAC), which is used in the Companys percentage of completion (POC) accounting for its battery energy storage solutions were not effective."
